id,code,name,source,name@ro
unece_xgy,XGY,"Bag, gunny",rec21,"Geantă, gunny"
unece_xgz,XGZ,"Girders, in bundle/bunch/truss",rec21,"Grinzi, în mănunchi/legătură/îngrijit"
unece_xha,XHA,"Basket, with handle, plastic",rec21,"Coș, cu mâner, plastic"
unece_xhb,XHB,"Basket, with handle, wooden",rec21,"Coș, cu mâner, din lemn"
unece_xhc,XHC,"Basket, with handle, cardboard",rec21,"Coș, cu mâner, carton"
unece_xhg,XHG,Hogshead,rec21,Butoi mare
unece_xhn,XHN,Hanger,rec21,Cuier
unece_xhr,XHR,Hamper,rec21,Coş
unece_xia,XIA,"Package, display, wooden",rec21,"Pachet, ecran, din lemn"
unece_xib,XIB,"Package, display, cardboard",rec21,"Pachet, ecran, carton"
unece_xic,XIC,"Package, display, plastic",rec21,"Pachet, ecran, plastic"
unece_xid,XID,"Package, display, metal",rec21,"Pachet, ecran, metal"
unece_xie,XIE,"Package, show",rec21,"Pachet, spectacol"
unece_xif,XIF,"Package, flow",rec21,"Pachet, curgere"
unece_xig,XIG,"Package, paper wrapped",rec21,"Pachet, ambalat în hârtie"
unece_xih,XIH,"Drum, plastic",rec21,"Tambur, plastic"
unece_xik,XIK,"Package, cardboard, with bottle grip-holes",rec21,"Pachet, carton, cu orificii pentru prindere sticle"
unece_xil,XIL,"Tray, rigid, lidded stackable (CEN TS 14482:2002)",rec21,"Tavă, rigidă, stivuită cu capac (CEN TS 14482:2002)"
unece_xin,XIN,Ingot,rec21,Lingou
unece_xiz,XIZ,"Ingots, in bundle/bunch/truss",rec21,"Lingouri, în legătură/mănunchi/îngrijit"
unece_xjb,XJB,"Bag, jumbo",rec21,"Geantă, jumbo"
unece_xjc,XJC,"Jerrican, rectangular",rec21,"Jerican, dreptunghiular"
unece_xjg,XJG,Jug,rec21,Ulcior
unece_xjr,XJR,Jar,rec21,Borcan
unece_xjt,XJT,Jutebag,rec21,Pungă de iută
unece_xjy,XJY,"Jerrican, cylindrical",rec21,"Jerican, cilindric"
unece_xkg,XKG,Keg,rec21,Butoi
unece_xki,XKI,Kit,rec21,Kit
unece_xle,XLE,Luggage,rec21,Bagaj
unece_xlg,XLG,Log,rec21,Buștean
unece_xlt,XLT,Lot,rec21,Lot
unece_xlu,XLU,Lug,rec21,Lug
unece_xlv,XLV,Liftvan,rec21,Liftvan
unece_xlz,XLZ,"Logs, in bundle/bunch/truss",rec21,"Bușteni, în legături/mănunchi/îngrijit"
unece_xma,XMA,"Crate, metal",rec21,"Ladă, metal"
unece_xmb,XMB,"Bag, multiply",rec21,"Pungă, multiplicare"
unece_xmc,XMC,"Crate, milk",rec21,"Ladă, lapte"
unece_xme,XME,"Container, metal",rec21,"Container, metal"
unece_xmr,XMR,"Receptacle, metal",rec21,"Recipient, metalic"
unece_xms,XMS,"Sack, multi-wall",rec21,"Sac, multi-pereți"
unece_xmt,XMT,Mat,rec21,Mat
unece_xmw,XMW,"Receptacle, plastic wrapped",rec21,"Recipient, ambalat din plastic"
unece_xmx,XMX,Matchbox,rec21,Matchbox
unece_xna,XNA,Not available,rec21,Nu e disponibil
unece_xne,XNE,Unpacked or unpackaged,rec21,Despachetat sau neambalat
unece_xnf,XNF,"Unpacked or unpackaged, single unit",rec21,"Despachetat sau neambalat, o singură unitate"
unece_xng,XNG,"Unpacked or unpackaged, multiple units",rec21,"Despachetate sau neambalat, unități multiple"
unece_xns,XNS,Nest,rec21,Cuib
unece_xnt,XNT,Net,rec21,Net
unece_xnu,XNU,"Net, tube, plastic",rec21,"Plasa, tub, plastic"
unece_xnv,XNV,"Net, tube, textile",rec21,"Plasa, tub, textil"
unece_xoa,XOA,"Pallet, CHEP 40 cm x 60 cm",rec21,"Palet, CHEP 40 cm x 60 cm"
unece_xob,XOB,"Pallet, CHEP 80 cm x 120 cm",rec21,"Palet, CHEP 80 cm x 120 cm"
unece_xoc,XOC,"Pallet, CHEP 100 cm x 120 cm",rec21,"Palet, CHEP 100 cm x 120 cm"
unece_xod,XOD,"Pallet, AS 4068-1993",rec21,"Palet, AS 4068-1993"
unece_xoe,XOE,"Pallet, ISO T11",rec21,"Palet, ISO T11"
unece_xof,XOF,"Platform, unspecified weight or dimension",rec21,"Platformă, greutate sau dimensiune nespecificată"
unece_xok,XOK,Block,rec21,bloc
unece_xot,XOT,Octabin,rec21,Octabin
unece_xou,XOU,"Container, outer",rec21,"Container, exterior"
unece_xp2,XP2,Pan,rec21,Tigaie
unece_xpa,XPA,Packet,rec21,Pachet
unece_xpb,XPB,"Pallet, box Combined open-ended box and pallet",rec21,"Palet, cutie Combinat cutie deschisă și palet"
unece_xpc,XPC,Parcel,rec21,Colet
unece_xpd,XPD,"Pallet, modular, collars 80cms * 100cms",rec21,"Palet, modular, gulere 80cms * 100cms"
unece_xpe,XPE,"Pallet, modular, collars 80cms * 120cms",rec21,"Palet, modular, gulere 80cms * 120cms"
unece_xpf,XPF,Pen,rec21,Pix
unece_xpg,XPG,Plate,rec21,Farfurie
unece_xph,XPH,Pitcher,rec21,Ulcior
unece_xpi,XPI,Pipe,rec21,Țeavă
unece_xpj,XPJ,Punnet,rec21,Coşuleţ pentru fructe
unece_xpk,XPK,Package,rec21,Pachet
unece_xpl,XPL,Pail,rec21,Găleată
unece_xpn,XPN,Plank,rec21,Scândură
unece_xpo,XPO,Pouch,rec21,Pungă
unece_xpp,XPP,Piece,rec21,Bucată
unece_xpr,XPR,"Receptacle, plastic",rec21,"Recipient, plastic"
unece_xpt,XPT,Pot,rec21,Oală
unece_xpu,XPU,Tray,rec21,Tavă
unece_xpv,XPV,"Pipes, in bundle/bunch/truss",rec21,"Țevi, în legătură/mănunchi/îngrijit"
unece_xpx,XPX,Pallet,rec21,Palet
unece_xpy,XPY,"Plates, in bundle/bunch/truss",rec21,"Plăci, în legătură/mănunchi/ciorchine"
unece_xpz,XPZ,"Planks, in bundle/bunch/truss",rec21,"Scânduri, în legătură/mănunchi/ciorchine"
unece_xqa,XQA,"Drum, steel, non-removable head",rec21,"Tambur, oțel, cap nedemontabil"
unece_xqb,XQB,"Drum, steel, removable head",rec21,"Tambur, oțel, cap detașabil"
unece_xqc,XQC,"Drum, aluminium, non-removable head",rec21,"Tambur, aluminiu, cap nedemontabil"
unece_xqd,XQD,"Drum, aluminium, removable head",rec21,"Tambur, aluminiu, cap detasabil"
unece_xqf,XQF,"Drum, plastic, non-removable head",rec21,"Tambur, plastic, cap nedemontabil"
unece_xqg,XQG,"Drum, plastic, removable head",rec21,"Tambur, plastic, cap detasabil"
unece_xqh,XQH,"Barrel, wooden, bung type",rec21,"Butoi, lemn, tip bung"
unece_xqj,XQJ,"Barrel, wooden, removable head",rec21,"Butoi, din lemn, cap detașabil"
unece_xqk,XQK,"Jerrican, steel, non-removable head",rec21,"Jerican, oțel, cap nedemontabil"
unece_xql,XQL,"Jerrican, steel, removable head",rec21,"Jerican, oțel, cap detașabil"
unece_xqm,XQM,"Jerrican, plastic, non-removable head",rec21,"Bican, plastic, cap nedemontabil"
unece_xqn,XQN,"Jerrican, plastic, removable head",rec21,"Jerican, plastic, cap detașabil"
unece_xqp,XQP,"Box, wooden, natural wood, ordinary",rec21,"Cutie, lemn, lemn natural, obisnuit"
unece_xqq,XQQ,"Box, wooden, natural wood, with sift proof walls",rec21,"Cutie, lemn, lemn natural, cu pereti rezistenti la cernere"
unece_xqr,XQR,"Box, plastic, expanded",rec21,"Cutie, plastic, expandata"
unece_xqs,XQS,"Box, plastic, solid",rec21,"Cutie, plastic, solidă"
unece_xrd,XRD,Rod,rec21,Tijă
unece_xrg,XRG,Ring,rec21,Inel
unece_xrj,XRJ,"Rack, clothing hanger",rec21,"Raft, cuier pentru haine"
unece_xrk,XRK,Rack,rec21,Raft
unece_xrl,XRL,Reel,rec21,Tambur
unece_xro,XRO,Roll,rec21,Rolă
unece_xrt,XRT,Rednet,rec21,Rednet
unece_xrz,XRZ,"Rods, in bundle/bunch/truss",rec21,"Tije, în legătură/mănunchi/ciorchine"
unece_xsa,XSA,Sack,rec21,Sac
unece_xsb,XSB,Slab,rec21,Dală
unece_xsc,XSC,"Crate, shallow",rec21,"Ladă, puțin adâncă"
unece_xsd,XSD,Spindle,rec21,Ax
unece_xse,XSE,Sea-chest,rec21,Cufăr de mare
unece_xsh,XSH,Sachet,rec21,plic
unece_xsi,XSI,Skid,rec21,Derapaj
unece_xsk,XSK,"Case, skeleton",rec21,"Carcasă, schelet"
unece_xsl,XSL,Slipsheet,rec21,Slipsheet
unece_xsm,XSM,Sheetmetal,rec21,Tablă
unece_xso,XSO,Spool,rec21,Bobină
unece_xsp,XSP,"Sheet, plastic wrapping",rec21,"Foaie, ambalaj din plastic"
unece_xss,XSS,"Case, steel",rec21,"Carcasă, oțel"
unece_xst,XST,Sheet,rec21,Foaie
unece_xsu,XSU,Suitcase,rec21,Valiză
unece_xsv,XSV,"Envelope, steel",rec21,"Plic, oțel"
unece_xsw,XSW,Shrinkwrapped,rec21,Invelite în folie
unece_xsy,XSY,Sleeve,rec21,Mânecă
unece_xsz,XSZ,"Sheets, in bundle/bunch/truss",rec21,"Foi, în legătură/bunchi/ciorchine"
unece_xt1,XT1,Tablet,rec21,Tabletă
unece_xtb,XTB,Tub,rec21,Cadă
unece_xtc,XTC,Tea-chest,rec21,Cutie de ceaiuri
unece_xtd,XTD,"Tube, collapsible",rec21,"Tub, pliabil"
unece_xte,XTE,Tyre,rec21,Anvelopă
unece_xtg,XTG,"Tank container, generic",rec21,"Container cisternă, generic"
unece_xti,XTI,Tierce,rec21,Tierce
unece_xtk,XTK,"Tank, rectangular",rec21,"Rezervor, dreptunghiular"
unece_xtl,XTL,"Tub, with lid",rec21,"Cadă, cu capac"
unece_xtn,XTN,Tin,rec21,Bidon
unece_xto,XTO,Tun,rec21,Butoi mare
unece_xtr,XTR,Trunk,rec21,Cufăr
unece_xts,XTS,Truss,rec21,Legătură
unece_xtt,XTT,"Bag, tote",rec21,"Cutie, geantă"
unece_xtu,XTU,Tube,rec21,Tub
unece_xtv,XTV,"Tube, with nozzle",rec21,"Tub, cu duza"
unece_xtw,XTW,"Pallet, triwall",rec21,"Palet, triwall"
unece_xty,XTY,"Tank, cylindrical",rec21,"Rezervor, cilindric"
unece_xtz,XTZ,"Tubes, in bundle/bunch/truss",rec21,"Tuburi, în legătură/mănunchi/ciorchine"
unece_xuc,XUC,Uncaged,rec21,Neînchis
unece_xun,XUN,Unit,rec21,Unitate
unece_xva,XVA,Vat,rec21,TVA
unece_xvg,XVG,"Bulk, gas (at 1031 mbar and 15°C)",rec21,"Vrac, gaz (la 1031 mbar și 15°C)"
unece_xvi,XVI,Vial,rec21,Flacon
unece_xvk,XVK,Vanpack,rec21,Vanpack
unece_xvl,XVL,"Bulk, liquid",rec21,"Vrac, lichid"
unece_xvo,XVO,"Bulk, solid, large particles (“nodules”)",rec21,"Particule în vrac, solide, mari („noduli”)"
unece_xvp,XVP,Vacuum-packed,rec21,Ambalat în vid
unece_xvq,XVQ,"Bulk, liquefied gas (at abnormal temperature/pressure)",rec21,Gaz lichefiat în vrac (la temperatură/presiune anormală)
unece_xvn,XVN,Vehicle,rec21,Vehicul
unece_xvr,XVR,"Bulk, solid, granular particles (“grains”)",rec21,"Particule granulare în vrac, solide („granule”)"
unece_xvs,XVS,"Bulk, scrap metal",rec21,"Vrac, fier vechi"
unece_xvy,XVY,"Bulk, solid, fine particles (“powders”)",rec21,"Particule fine, solide, în vrac („pulberi”)"
unece_xwa,XWA,Intermediate bulk container,rec21,Container intermediar pentru vrac
unece_xwb,XWB,Wickerbottle,rec21,Sticlă de răchită
unece_xwc,XWC,"Intermediate bulk container, steel",rec21,"Container intermediar pentru vrac, oțel"
unece_xwd,XWD,"Intermediate bulk container, aluminium",rec21,"Container intermediar pentru vrac, aluminiu"
unece_xwf,XWF,"Intermediate bulk container, metal",rec21,"Container intermediar pentru vrac, metalic"
unece_xwg,XWG,"Intermediate bulk container, steel, pressurised > 10 kpa",rec21,"Container intermediar pentru vrac, oțel, presurizat > 10 kpa"
unece_xwh,XWH,"Intermediate bulk container, aluminium, pressurised > 10 kpa",rec21,"Container intermediar pentru vrac, aluminiu, presurizat > 10 kpa"
unece_xwj,XWJ,"Intermediate bulk container, metal, pressure 10 kpa",rec21,"Container intermediar pentru vrac, metal, presiune 10 kpa"
unece_xwk,XWK,"Intermediate bulk container, steel, liquid",rec21,"Container intermediar pentru vrac, oțel, lichid"
unece_xwl,XWL,"Intermediate bulk container, aluminium, liquid",rec21,"Container intermediar pentru vrac, aluminiu, lichid"
unece_xwm,XWM,"Intermediate bulk container, metal, liquid",rec21,"Container intermediar pentru vrac, metal, lichid"
unece_xwn,XWN,"Intermediate bulk container, woven plastic, without coat/liner",rec21,"Recipient intermediar pentru vrac, plastic țesut, fără strat/ căptușeală"
unece_xwp,XWP,"Intermediate bulk container, woven plastic, coated",rec21,"Container intermediar pentru vrac, plastic țesut, acoperit"
unece_xwq,XWQ,"Intermediate bulk container, woven plastic, with liner",rec21,"Container intermediar pentru vrac, plastic țesut, cu căptușeală"
unece_xwr,XWR,"Intermediate bulk container, woven plastic, coated and liner",rec21,"Container intermediar pentru vrac, plastic țesut, acoperit și căptușeală"
unece_xws,XWS,"Intermediate bulk container, plastic film",rec21,"Recipient intermediar pentru vrac, folie de plastic"
unece_xwt,XWT,"Intermediate bulk container, textile with out coat/liner",rec21,"Container intermediar pentru vrac, textil cu strat/ căptușeală"
unece_xwu,XWU,"Intermediate bulk container, natural wood, with inner liner",rec21,"Recipient intermediar pentru vrac, lemn natural, cu căptușeală interioară"
unece_xwv,XWV,"Intermediate bulk container, textile, coated",rec21,"Container intermediar pentru vrac, textil, acoperit"
unece_xww,XWW,"Intermediate bulk container, textile, with liner",rec21,"Container intermediar pentru vrac, textil, cu căptușeală"
unece_xwx,XWX,"Intermediate bulk container, textile, coated and liner",rec21,"Container intermediar pentru vrac, textil, acoperit și căptușeală"
unece_xwy,XWY,"Intermediate bulk container, plywood, with inner liner",rec21,"Container intermediar pentru vrac, placaj, cu căptușeală interioară"
unece_xwz,XWZ,"Intermediate bulk container, reconstituted wood, with inner liner",rec21,"Container intermediar pentru vrac, lemn reconstituit, cu căptușeală interioară"
unece_xxa,XXA,"Bag, woven plastic, without inner coat/liner",rec21,"Geantă, plastic țesut, fără strat/ căptușeală interioară"
unece_xxb,XXB,"Bag, woven plastic, sift proof",rec21,"Geantă, plastic țesut, rezistentă la cernere"
unece_xxc,XXC,"Bag, woven plastic, water resistant",rec21,"Geanta, țesut din plastic, rezistentă la apă"
unece_xxd,XXD,"Bag, plastics film",rec21,"Geanta, folie de plastic"
unece_xxf,XXF,"Bag, textile, without inner coat/liner",rec21,"Geantă, textil, fără strat/ căptușeală interioară"
unece_xxg,XXG,"Bag, textile, sift proof",rec21,"Geanta, material textil, rezistent la cernere"
unece_xxh,XXH,"Bag, textile, water resistant",rec21,"Geanta, textil, rezistenta la apa"
unece_xxj,XXJ,"Bag, paper, multi-wall",rec21,"Geantă, hârtie, multi-pereți"
unece_xxk,XXK,"Bag, paper, multi-wall, water resistant",rec21,"Geanta, hartie, multi-perete, rezistenta la apa"
unece_xya,XYA,"Composite packaging, plastic receptacle in steel drum",rec21,"Ambalaj compozit, recipient din plastic în tambur de oțel"
unece_xyb,XYB,"Composite packaging, plastic receptacle in steel crate box",rec21,"Ambalaj compozit, recipient din plastic în cutie de oțel"
unece_xyc,XYC,"Composite packaging, plastic receptacle in aluminium drum",rec21,"Ambalaj compozit, recipient din plastic în tambur de aluminiu"
unece_xyd,XYD,"Composite packaging, plastic receptacle in aluminium crate",rec21,"Ambalaj compozit, recipient din plastic în ladă de aluminiu"
unece_xyf,XYF,"Composite packaging, plastic receptacle in wooden box",rec21,"Ambalaj compozit, recipient din plastic în cutie de lemn"
unece_xyg,XYG,"Composite packaging, plastic receptacle in plywood drum",rec21,"Ambalaj compozit, recipient din plastic în tambur de placaj"
unece_xyh,XYH,"Composite packaging, plastic receptacle in plywood box",rec21,"Ambalaj compozit, recipient din plastic în cutie de placaj"
unece_xyj,XYJ,"Composite packaging, plastic receptacle in fibre drum",rec21,"Ambalaj compozit, recipient din plastic în tambur din fibre"
unece_xyk,XYK,"Composite packaging, plastic receptacle in fibreboard box",rec21,"Ambalaj compozit, recipient din plastic în cutie din carton"
unece_xyl,XYL,"Composite packaging, plastic receptacle in plastic drum",rec21,"Ambalaj compozit, recipient din plastic în tambur de plastic"
unece_xym,XYM,"Composite packaging, plastic receptacle in solid plastic box",rec21,"Ambalaj compozit, recipient din plastic în cutie solidă din plastic"
unece_xyn,XYN,"Composite packaging, glass receptacle in steel drum",rec21,"Ambalaj compozit, recipient din sticlă în tambur de oțel"
unece_xyp,XYP,"Composite packaging, glass receptacle in steel crate box",rec21,"Ambalaj compozit, recipient de sticlă în cutie de oțel"
unece_xyq,XYQ,"Composite packaging, glass receptacle in aluminium drum",rec21,"Ambalaj compozit, recipient din sticlă în tambur de aluminiu"
unece_xyr,XYR,"Composite packaging, glass receptacle in aluminium crate",rec21,"Ambalaj compozit, recipient din sticlă în ladă de aluminiu"
unece_xys,XYS,"Composite packaging, glass receptacle in wooden box",rec21,"Ambalaj compozit, recipient de sticlă în cutie de lemn"
unece_xyt,XYT,"Composite packaging, glass receptacle in plywood drum",rec21,"Ambalaj compozit, recipient de sticlă în tambur de placaj"
unece_xyv,XYV,"Composite packaging, glass receptacle in wickerwork hamper",rec21,"Ambalaj compozit, recipient din sticlă în coș din răchită"
unece_xyw,XYW,"Composite packaging, glass receptacle in fibre drum",rec21,"Ambalaj compozit, recipient din sticlă în tambur din fibre"
unece_xyx,XYX,"Composite packaging, glass receptacle in fibreboard box",rec21,"Ambalaj compozit, recipient de sticlă în cutie din carton"
unece_xyy,XYY,"Composite packaging, glass receptacle in expandable plastic pack",rec21,"Ambalaj compozit, recipient din sticlă în ambalaj din plastic extensibil"
unece_xyz,XYZ,"Composite packaging, glass receptacle in solid plastic pack",rec21,"Ambalaj compozit, recipient din sticlă în ambalaj solid din plastic"
unece_xza,XZA,"Intermediate bulk container, paper, multi-wall",rec21,"Container intermediar pentru vrac, hârtie, multi-pereți"
unece_xzb,XZB,"Bag, large",rec21,"Geanta, mare"
unece_xzc,XZC,"Intermediate bulk container, paper, multi-wall, water resistant",rec21,"Container intermediar pentru vrac, hârtie, multi-pereți, rezistent la apă"
unece_xzd,XZD,"Intermediate bulk container, rigid plastic, with structural equipment, solids",rec21,"Container intermediar pentru vrac, plastic rigid, cu echipament structural, solide"
unece_xzf,XZF,"Intermediate bulk container, rigid plastic, freestanding, solids",rec21,"Container intermediar pentru vrac, plastic rigid, autoportant, solide"
unece_xzg,XZG,"Intermediate bulk container, rigid plastic, with structural equipment, pressurised",rec21,"Container intermediar pentru vrac, plastic rigid, cu echipament structural, presurizat"
unece_xzh,XZH,"Intermediate bulk container, rigid plastic, freestanding, pressurised",rec21,"Container intermediar pentru vrac, plastic rigid, de sine stătător, sub presiune"
unece_xzj,XZJ,"Intermediate bulk container, rigid plastic, with structural equipment, liquids",rec21,"Container intermediar pentru vrac, plastic rigid, cu echipament structural, lichide"
unece_xzk,XZK,"Intermediate bulk container, rigid plastic, freestanding, liquids",rec21,"Container intermediar pentru vrac, plastic rigid, de sine statator, lichide"
unece_xzl,XZL,"Intermediate bulk container, composite, rigid plastic, solids",rec21,"Container intermediar pentru vrac, compozit, plastic rigid, solide"
unece_xzm,XZM,"Intermediate bulk container, composite, flexible plastic, solids",rec21,"Container intermediar pentru vrac, compozit, plastic flexibil, solide"
unece_xzn,XZN,"Intermediate bulk container, composite, rigid plastic, pressurised",rec21,"Container intermediar pentru vrac, compozit, plastic rigid, sub presiune"
unece_xzp,XZP,"Intermediate bulk container, composite, flexible plastic, pressurised",rec21,"Container intermediar pentru vrac, compozit, plastic flexibil, sub presiune"
unece_xzq,XZQ,"Intermediate bulk container, composite, rigid plastic, liquids",rec21,"Container intermediar pentru vrac, compozit, plastic rigid, lichide"
unece_xzr,XZR,"Intermediate bulk container, composite, flexible plastic, liquids",rec21,"Container intermediar pentru vrac, compozit, plastic flexibil, lichide"
unece_xzs,XZS,"Intermediate bulk container, composite",rec21,"Container intermediar pentru vrac, compozit"
unece_xzt,XZT,"Intermediate bulk container, fibreboard",rec21,"Container intermediar pentru vrac, plăci de fibre"
unece_xzu,XZU,"Intermediate bulk container, flexible",rec21,"Container intermediar pentru vrac, flexibil"
unece_xzv,XZV,"Intermediate bulk container, metal, other than steel",rec21,"Container intermediar pentru vrac, din metal, altul decât oțel"
unece_xzw,XZW,"Intermediate bulk container, natural wood",rec21,"Container intermediar pentru vrac, lemn natural"
unece_xzx,XZX,"Intermediate bulk container, plywood",rec21,"Container intermediar pentru vrac, placaj"
unece_xzy,XZY,"Intermediate bulk container, reconstituted wood",rec21,"Container intermediar pentru vrac, lemn reconstituit"
unece_xzz,XZZ,Mutually defined,rec21,Definite reciproc
unece_xltr,XLTR,"Bulk, litre of liquid petroleum products (at 1031 mbar and 15°C)",other,"Vrac, litru de produse petroliere lichide (la 1031 mbar și 15°C)"
unece_dbm,DBM,Decibel-milliwatts,other,Decibel-miliwați
unece_dbw,DBW,Decibel watt,other,Decibel Watt
unece_fnu,FNU,Formazin nephelometric unit,other,Unitate nefelometrică de formazină
unece_had,HAD,Piece Day,other,Bucată zi
unece_hmo,HMO,Piece Month,other,Bucată lună
unece_hwe,HWE,Piece Week,other,Bucată săptămână
unece_kwy,KWY,kilowatt year,other,kilowați an
unece_mkd,MKD,Square Metre Day,other,Zi metru pătrat
unece_mkm,MKM,Square Metre Month,other,Lună metru pătrat
unece_mkw,MKW,Square Metre Week,other,Săptămâna metru pătrat
unece_mnj,MNJ,Mega Joule per Normalised cubic Metre,other,Mega Joule pe metru cub normalizat
unece_mqd,MQD,Cubic Metre Day,other,Zi metru cub
unece_mqm,MQM,Cubic Metre Month,other,Luna metru cub
unece_mqw,MQW,Cubic Metre Week,other,Săptămâna metru cub
unece_mrd,MRD,Metre Day,other,Zi metru
unece_mrm,MRM,Metre Month,other,Lună metru
unece_mrw,MRW,Metre Week,other,Săptămână metru
unece_mtz,MTZ,milihertz,other,milihertz
unece_ntu,NTU,Nephelometric turbidity unit,other,Unitatea de turbiditate nefelometrică
unece_z9,Z9,nanomole,other,nanomol
unece_xo1,XO1,Two sided cage on wheels with fixing strap,other,Cușcă pe două fețe pe roți cu curea de fixare
unece_xo2,XO2,Trolley,other,Cărucior
unece_xo3,XO3,Oneway pallet ISO 0 - 1/2 EURO Pallet,other,Palet unic ISO 0 - 1/2 EURO Palet
unece_xo4,XO4,Oneway pallet ISO 1 - 1/1 EURO Pallet,other,Palet unic ISO 1 - 1/1 EURO Palet
unece_xo5,XO5,Oneway pallet ISO 2 - 2/1 EURO Pallet,other,Palet unic ISO 2 - 2/1 EURO Palet
unece_xo6,XO6,Pallet with exceptional dimensions,other,Palet cu dimensiuni exceptionale
unece_xo7,XO7,Wooden pallet  40 cm x 80 cm,other,Palet din lemn 40 cm x 80 cm
unece_xo8,XO8,Plastic pallet SRS 60 cm x 80 cm,other,Palet plastic SRS 60 cm x 80 cm
unece_xo9,XO9,Plastic pallet SRS 80 cm x 120 cm,other,Palet plastic SRS 80 cm x 120 cm
unece_xog,XOG,Pallet ISO 0 - 1/2 EURO Pallet,other,Palet ISO 0 - 1/2 EURO Palet
unece_xoh,XOH,Pallet ISO 1 - 1/1 EURO Pallet,other,Palet ISO 1 - 1/1 EURO Palet
unece_xoi,XOI,Pallet ISO 2 – 2/1 EURO Pallet,other,Palet ISO 2 – 2/1 EURO Palet
unece_xoj,XOJ,1/4 EURO Pallet,other,Palet 1/4 EURO
unece_xol,XOL,1/8 EURO Pallet,other,Palet 1/8 EURO
unece_xom,XOM,Synthetic pallet ISO 1,other,Palet sintetic ISO 1
unece_xon,XON,Synthetic pallet ISO 2,other,Palet sintetic ISO 2
unece_xop,XOP,Wholesaler pallet,other,Palet angro
unece_xoq,XOQ,Pallet 80 X 100 cm,other,Palet 80 X 100 cm
unece_xor,XOR,Pallet 60 X 100 cm,other,Palet 60 X 100 cm
unece_xos,XOS,Oneway pallet,other,Palet unic
unece_xov,XOV,Returnable pallet,other,Palet returnabil
unece_xow,XOW,"Large bag, pallet sized",other,"Geanta mare, dimensiunea paletului"
unece_xox,XOX,A wheeled pallet with raised rim (81 x 67 x 135),other,Un palet pe roți cu margine ridicată (81 x 67 x 135)
unece_xoy,XOY,A Wheeled pallet with raised rim (81 x 72 x 135),other,Palet pe roți cu margine ridicată (81 x 72 x 135)
unece_xoz,XOZ,Wheeled pallet with raised rim ( 81 x 60 x 16),other,Palet cu roți cu jantă ridicată ( 81 x 60 x 16)
unece_xp1,XP1,CHEP pallet 60 cm x 80 cm,other,Palet CHEP 60 cm x 80 cm
unece_xp3,XP3,LPR pallet 60 cm x 80 cm,other,Palet LPR 60 cm x 80 cm
unece_xp4,XP4,LPR pallet 80 cm x 120 cm,other,Palet LPR 80 cm x 120 cm
unece_xsx,XSX,Set,other,Set
